,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime,1min sum(N),2min sum(N),,
10044,11835,22,11830,11835,0,0,126,150,2,-11,22,0,22,22:25:34,114,-354,-552,-748.8
10045,11830,6,11830,11835,0,0,131,149,5,-1,2,4,-2,22:25:35,102,-358,-544,-769.6
10046,11835,4,11830,11835,0,0,131,149,0,0,4,0,4,22:25:35,120,-336,-516,-679.2
10047,11830,2,11830,11835,0,0,130,149,-1,0,0,2,-2,22:25:36,120,-362,-502,-696.4
10048,11830,2,11830,11835,0,0,131,151,1,2,0,2,-2,22:25:36,130,-352,-492,-654.4
10049,11835,10,11830,11835,0,0,136,147,5,-4,8,2,6,22:25:37,128,-364,-496,-676.8
10050,11835,2,11830,11835,0,0,136,145,0,-2,2,0,2,22:25:37,146,-358,-538,-675.6
10051,11830,10,11830,11835,0,0,133,141,-3,-4,4,6,-2,22:25:38,152,-364,-462,-594.8
10052,11835,6,11830,11835,0,0,133,138,0,-3,6,0,6,22:25:38,154,-366,-494,-625.2
10053,11830,8,11830,11835,0,0,135,138,2,0,2,6,-4,22:25:39,142,-364,-496,-648.8
10054,11830,10,11830,11835,0,0,132,136,-3,-2,4,6,-2,22:25:39,144,-358,-462,-603.6
10055,11835,2,11830,11835,0,0,128,137,-4,1,2,0,2,22:25:40,108,-360,-564,-780
10056,11835,2,11830,11835,0,0,128,138,0,1,2,0,2,22:25:40,68,-360,-708,-1004
10057,11835,2,11830,11835,0,0,129,139,1,1,2,0,2,22:25:41,72,-356,-620,-903.2
10058,11830,14,11830,11835,0,0,127,135,-2,-4,10,4,6,22:25:41,72,-332,-574,-828.4
10059,11835,50,11830,11835,0,0,129,110,2,-25,50,0,50,22:25:42,74,-330,-596,-844
10060,11830,8,11830,11835,0,0,135,107,6,-3,6,2,4,22:25:42,74,-294,-618,-822.8
10061,11835,2,11830,11835,0,0,136,106,1,-1,2,0,2,22:25:43,114,-236,-572,-627.2
10062,11830,14,11830,11835,0,0,135,101,-1,-5,10,4,6,22:25:43,124,-156,-478,-417.2
10063,11835,12,11830,11835,0,0,135,96,0,-5,12,0,12,22:25:44,104,-90,-428,-328
10064,11835,24,11830,11835,0,0,135,84,0,-12,24,0,24,22:25:44,98,-86,-416,-323.2
10065,11835,50,11830,11835,0,0,136,60,1,-24,50,0,50,22:25:45,88,-64,-392,-292.8
10066,11835,130,11835,11840,1,1,95,86,0,0,130,0,130,22:25:45,118,0,-370,-134
10067,11840,2,11835,11840,0,0,103,82,8,-4,2,0,2,22:25:46,162,118,-298,167.6
10068,11840,8,11835,11840,0,0,106,81,3,-1,8,0,8,22:25:46,164,274,-180,476.8
10069,11835,44,11835,11840,0,0,93,81,-13,0,0,44,-44,22:25:47,144,264,-176,428.8
10070,11840,28,11835,11840,0,0,86,81,-7,0,8,20,-12,22:25:47,120,260,-172,380
10071,11840,70,11835,11840,0,0,62,74,-24,-7,14,56,-42,22:25:48,80,236,-230,213.2
10072,11840,6,11835,11840,0,0,62,75,0,1,4,2,2,22:25:48,68,254,-266,174.8
10073,11835,60,11835,11840,0,0,36,79,-26,4,8,52,-44,22:25:49,18,224,-322,-17.2
10074,11835,72,11835,11840,0,0,3,80,-33,1,6,66,-60,22:25:49,14,236,-240,71.2
10075,11835,22,11830,11835,-1,-1,149,30,0,0,0,22,-22,22:25:50,-26,322,-298,36.4
10076,11835,12,11830,11835,0,0,148,28,-1,-2,10,2,8,22:25:50,-162,168,-348,-470.4
10077,11835,16,11830,11835,0,0,147,22,-1,-6,16,0,16,22:25:51,-194,44,-384,-719.2
10078,11835,48,11835,11840,1,1,2,95,0,0,48,0,48,22:25:51,-156,54,-386,-633.2
10079,11840,22,11835,11840,0,0,33,86,31,-9,22,0,22,22:25:52,-28,52,-448,-441.6
10080,11840,10,11835,11840,0,0,44,89,11,3,8,2,6,22:25:52,102,124,-400,-47.2
10081,11835,94,11830,11835,-1,-1,151,28,0,0,0,94,-94,22:25:53,134,150,-360,88
10082,11835,0,11830,11835,0,0,152,32,1,4,0,0,0,22:25:53,138,152,-344,114.4
10083,11835,20,11830,11835,0,0,151,26,-1,-6,20,0,20,22:25:54,40,86,-446,-262.8
10084,11830,4,11830,11835,0,0,150,27,-1,1,2,2,0,22:25:54,-12,112,-448,-337.6
10085,11835,10,11830,11835,0,0,150,23,0,-4,8,2,6,22:25:55,2,124,-610,-457.2
10086,11835,6,11830,11835,0,0,153,20,3,-3,6,0,6,22:25:55,2,96,-584,-464.8
10087,11835,42,11835,11840,1,1,5,92,0,0,42,0,42,22:25:56,8,82,-588,-473.6
10088,11835,54,11835,11840,0,0,5,80,0,-12,44,10,34,22:25:56,6,-26,-624,-643.2
10089,11835,30,11835,11840,0,0,12,61,7,-19,24,6,18,22:25:57,54,-60,-586,-550
10090,11835,0,11835,11840,0,0,42,63,30,2,0,0,0,22:25:57,82,12,-534,-355.6
10091,11840,4,11835,11840,0,0,48,56,6,-7,2,2,0,22:25:58,88,30,-446,-234
