,bidPrice1,bidVolume1,bid_vol_change,buy_tick_volume,askPrice1,askVolume1,ask_vol_change,sell_tick_volume,tick_volume,buy_minus_sell_volume,updateTime
38840,51150.0,7.0,-8.0,0.0,51160.0,19.0,0.0,20.0,20.0,-20.0,13:52:13
38841,51150.0,6.0,-1.0,2.0,51160.0,26.0,7.0,2.0,4.0,0.0,13:52:14
38842,51150.0,6.0,0.0,0.0,51160.0,27.0,1.0,-0.0,0.0,0.0,13:52:14
38843,51150.0,6.0,0.0,4.0,51160.0,25.0,-2.0,-0.0,4.0,4.0,13:52:15
38844,51150.0,8.0,2.0,2.0,51160.0,18.0,-7.0,-0.0,2.0,2.0,13:52:15
38845,51150.0,11.0,3.0,0.0,51160.0,31.0,13.0,-0.0,0.0,0.0,13:52:16
38846,51150.0,14.0,3.0,0.0,51160.0,34.0,3.0,-0.0,0.0,0.0,13:52:16
38847,51150.0,10.0,-4.0,0.0,51160.0,34.0,0.0,4.0,4.0,-4.0,13:52:17
38848,51150.0,8.0,-2.0,10.0,51160.0,33.0,-1.0,2.0,12.0,8.0,13:52:17
38849,51150.0,9.0,1.0,0.0,51160.0,35.0,2.0,-0.0,0.0,0.0,13:52:18
38850,51150.0,9.0,0.0,0.0,51160.0,35.0,0.0,-0.0,0.0,0.0,13:52:18
38851,51150.0,9.0,0.0,2.0,51160.0,34.0,-1.0,-0.0,2.0,2.0,13:52:19
38852,51150.0,11.0,2.0,26.0,51160.0,22.0,-12.0,-0.0,26.0,26.0,13:52:19
38853,51150.0,18.0,7.0,22.0,51160.0,9.0,-13.0,-0.0,22.0,22.0,13:52:20
38854,51160.0,52.0,0.0,48.0,51170.0,40.0,0.0,0.0,48.0,48.0,13:52:20
38855,51160.0,54.0,2.0,2.0,51170.0,38.0,-2.0,-0.0,2.0,2.0,13:52:21
38856,51160.0,45.0,-9.0,41.0,51180.0,69.0,0.0,57.0,98.0,-16.0,13:52:21
38857,51160.0,23.0,-22.0,4.0,51170.0,3.0,0.0,-0.0,4.0,4.0,13:52:22
38858,51160.0,43.0,20.0,2.0,51170.0,14.0,11.0,-0.0,2.0,2.0,13:52:22
38859,51160.0,43.0,0.0,2.0,51170.0,17.0,3.0,-0.0,2.0,2.0,13:52:23
38860,51160.0,43.0,0.0,0.0,51170.0,17.0,0.0,-0.0,0.0,0.0,13:52:23
38861,51160.0,42.0,-1.0,0.0,51170.0,17.0,0.0,2.0,2.0,-2.0,13:52:24
38862,51160.0,42.0,0.0,4.0,51170.0,22.0,5.0,-0.0,4.0,4.0,13:52:24
38863,51160.0,43.0,1.0,0.0,51170.0,17.0,-5.0,-0.0,0.0,0.0,13:52:25
38864,51160.0,43.0,0.0,0.0,51170.0,22.0,5.0,-0.0,0.0,0.0,13:52:25
38865,51160.0,43.0,0.0,2.0,51170.0,22.0,0.0,-0.0,2.0,2.0,13:52:26
38866,51160.0,43.0,0.0,0.0,51170.0,23.0,1.0,-0.0,0.0,0.0,13:52:26
38867,51160.0,40.0,-3.0,26.0,51170.0,13.0,-10.0,-0.0,26.0,26.0,13:52:27
38868,51160.0,42.0,2.0,4.0,51170.0,14.0,1.0,-0.0,4.0,4.0,13:52:27
38869,51160.0,43.0,1.0,4.0,51170.0,13.0,-1.0,-0.0,4.0,4.0,13:52:28
38870,51160.0,43.0,0.0,20.0,51170.0,1.0,-12.0,-0.0,20.0,20.0,13:52:28
38871,51160.0,43.0,0.0,1.0,51180.0,57.0,0.0,1.0,2.0,0.0,13:52:29
38872,51170.0,1.0,0.0,2.0,51180.0,56.0,-1.0,-0.0,2.0,2.0,13:52:29
38873,51170.0,2.0,1.0,2.0,51180.0,55.0,-1.0,2.0,4.0,0.0,13:52:30
38874,51170.0,2.0,0.0,0.0,51180.0,55.0,0.0,-0.0,0.0,0.0,13:52:31
38875,51170.0,2.0,0.0,0.0,51180.0,55.0,0.0,2.0,2.0,-2.0,13:52:31
38876,51170.0,3.0,1.0,2.0,51180.0,55.0,0.0,2.0,4.0,0.0,13:52:32
38877,51170.0,2.0,-1.0,0.0,51180.0,57.0,2.0,2.0,2.0,-2.0,13:52:32
38878,51170.0,3.0,1.0,0.0,51180.0,56.0,-1.0,-0.0,0.0,0.0,13:52:33
38879,51170.0,1.0,-2.0,0.0,51180.0,56.0,0.0,4.0,4.0,-4.0,13:52:33
38880,51170.0,1.0,0.0,0.0,51180.0,56.0,0.0,-0.0,0.0,0.0,13:52:34
38881,51160.0,41.0,0.0,0.0,51170.0,12.0,0.0,4.0,4.0,-4.0,13:52:34
38882,51160.0,43.0,2.0,8.0,51170.0,9.0,-3.0,-0.0,8.0,8.0,13:52:35
38883,51160.0,43.0,0.0,0.0,51170.0,19.0,10.0,-0.0,0.0,0.0,13:52:35
38884,51160.0,43.0,0.0,2.0,51170.0,17.0,-2.0,-0.0,2.0,2.0,13:52:36
38885,51160.0,43.0,0.0,0.0,51170.0,18.0,1.0,-0.0,0.0,0.0,13:52:36
38886,51160.0,43.0,0.0,2.0,51170.0,17.0,-1.0,-0.0,2.0,2.0,13:52:37
38887,51160.0,43.0,0.0,0.0,51170.0,25.0,8.0,-0.0,0.0,0.0,13:52:37
38888,51160.0,43.0,0.0,0.0,51170.0,26.0,1.0,-0.0,0.0,0.0,13:52:38
38889,51160.0,43.0,0.0,0.0,51170.0,29.0,3.0,-0.0,0.0,0.0,13:52:38
38890,51160.0,23.0,-20.0,4.0,51170.0,28.0,-1.0,-0.0,4.0,4.0,13:52:39
38891,51160.0,26.0,3.0,2.0,51170.0,29.0,1.0,30.0,32.0,-28.0,13:52:39
38892,51160.0,27.0,1.0,0.0,51170.0,32.0,3.0,-0.0,0.0,0.0,13:52:40
38893,51160.0,27.0,0.0,0.0,51170.0,31.0,-1.0,-0.0,0.0,0.0,13:52:40
38894,51160.0,24.0,-3.0,6.0,51170.0,28.0,-3.0,6.0,12.0,0.0,13:52:41
38895,51160.0,26.0,2.0,0.0,51170.0,28.0,0.0,-0.0,0.0,0.0,13:52:41
38896,51160.0,27.0,1.0,0.0,51170.0,28.0,0.0,-0.0,0.0,0.0,13:52:42
38897,51160.0,27.0,0.0,0.0,51170.0,28.0,0.0,-0.0,0.0,0.0,13:52:42
38898,51160.0,27.0,0.0,0.0,51170.0,29.0,1.0,-0.0,0.0,0.0,13:52:43
38899,51160.0,28.0,1.0,4.0,51170.0,26.0,-3.0,-0.0,4.0,4.0,13:52:43
38900,51160.0,25.0,-3.0,2.0,51170.0,24.0,-2.0,8.0,10.0,-6.0,13:52:44
38901,51160.0,25.0,0.0,0.0,51170.0,24.0,0.0,-0.0,0.0,0.0,13:52:44
38902,51160.0,22.0,-3.0,0.0,51170.0,24.0,0.0,6.0,6.0,-6.0,13:52:45
38903,51160.0,19.0,-3.0,0.0,51170.0,26.0,2.0,2.0,2.0,-2.0,13:52:45
38904,51160.0,21.0,2.0,0.0,51170.0,27.0,1.0,2.0,2.0,-2.0,13:52:46
38905,51160.0,21.0,0.0,0.0,51170.0,27.0,0.0,-0.0,0.0,0.0,13:52:46
38906,51160.0,21.0,0.0,0.0,51170.0,27.0,0.0,-0.0,0.0,0.0,13:52:47
38907,51160.0,21.0,0.0,0.0,51170.0,28.0,1.0,-0.0,0.0,0.0,13:52:47
38908,51160.0,21.0,0.0,0.0,51170.0,28.0,0.0,-0.0,0.0,0.0,13:52:48
38909,51160.0,21.0,0.0,2.0,51170.0,27.0,-1.0,-0.0,2.0,2.0,13:52:48
38910,51160.0,26.0,5.0,0.0,51170.0,25.0,-2.0,-0.0,0.0,0.0,13:52:49
38911,51160.0,26.0,0.0,2.0,51170.0,24.0,-1.0,-0.0,2.0,2.0,13:52:49
38912,51160.0,26.0,0.0,0.0,51170.0,26.0,2.0,-0.0,0.0,0.0,13:52:50
38913,51160.0,26.0,0.0,0.0,51170.0,26.0,0.0,-0.0,0.0,0.0,13:52:50
38914,51160.0,26.0,0.0,2.0,51170.0,25.0,-1.0,-0.0,2.0,2.0,13:52:51
38915,51160.0,26.0,0.0,0.0,51170.0,32.0,7.0,-0.0,0.0,0.0,13:52:52
38916,51160.0,28.0,2.0,0.0,51170.0,34.0,2.0,-0.0,0.0,0.0,13:52:52
38917,51160.0,28.0,0.0,0.0,51170.0,34.0,0.0,-0.0,0.0,0.0,13:52:53
38918,51160.0,27.0,-1.0,0.0,51170.0,34.0,0.0,-0.0,0.0,0.0,13:52:53
38919,51160.0,27.0,0.0,0.0,51170.0,34.0,0.0,-0.0,0.0,0.0,13:52:54
38920,51160.0,27.0,0.0,0.0,51170.0,34.0,0.0,-0.0,0.0,0.0,13:52:55
38921,51160.0,27.0,0.0,0.0,51170.0,35.0,1.0,-0.0,0.0,0.0,13:52:55
38922,51160.0,27.0,0.0,0.0,51170.0,35.0,0.0,-0.0,0.0,0.0,13:52:56
38923,51160.0,27.0,0.0,0.0,51170.0,35.0,0.0,-0.0,0.0,0.0,13:52:57
38924,51160.0,26.0,-1.0,0.0,51170.0,35.0,0.0,-0.0,0.0,0.0,13:52:57
38925,51160.0,26.0,0.0,40.0,51170.0,15.0,-20.0,-0.0,40.0,40.0,13:52:58
38926,51160.0,27.0,1.0,15.0,51180.0,58.0,0.0,15.0,30.0,0.0,13:52:58
38927,51160.0,27.0,0.0,0.0,51180.0,56.0,-2.0,-0.0,0.0,0.0,13:52:59
38928,51160.0,28.0,1.0,0.0,51170.0,1.0,0.0,-0.0,0.0,0.0,13:52:59
38929,51170.0,6.0,0.0,2.0,51180.0,55.0,0.0,0.0,2.0,2.0,13:53:00
38930,51170.0,11.0,5.0,0.0,51180.0,68.0,13.0,2.0,2.0,-2.0,13:53:00
38931,51170.0,6.0,-5.0,0.0,51180.0,68.0,0.0,10.0,10.0,-10.0,13:53:01
38932,51160.0,29.0,0.0,0.0,51180.0,68.0,0.0,-0.0,0.0,0.0,13:53:01
38933,51160.0,29.0,0.0,0.0,51180.0,70.0,2.0,-0.0,0.0,0.0,13:53:02
38934,51160.0,27.0,-2.0,0.0,51170.0,2.0,0.0,-0.0,0.0,0.0,13:53:02
38935,51160.0,29.0,2.0,4.0,51170.0,6.0,4.0,-0.0,4.0,4.0,13:53:03
38936,51160.0,39.0,10.0,0.0,51170.0,6.0,0.0,-0.0,0.0,0.0,13:53:03
38937,51160.0,41.0,2.0,0.0,51170.0,6.0,0.0,-0.0,0.0,0.0,13:53:04
38938,51160.0,41.0,0.0,20.0,51170.0,5.0,-1.0,-0.0,20.0,20.0,13:53:05
38939,51160.0,41.0,0.0,2.0,51170.0,6.0,1.0,-0.0,2.0,2.0,13:53:05
38940,51160.0,41.0,0.0,6.0,51170.0,3.0,-3.0,-0.0,6.0,6.0,13:53:06
38941,51160.0,41.0,0.0,4.0,51170.0,18.0,15.0,-0.0,4.0,4.0,13:53:06
38942,51160.0,40.0,-1.0,8.0,51170.0,13.0,-5.0,-0.0,8.0,8.0,13:53:07
38943,51160.0,40.0,0.0,2.0,51170.0,13.0,0.0,-0.0,2.0,2.0,13:53:07
38944,51160.0,40.0,0.0,2.0,51170.0,12.0,-1.0,-0.0,2.0,2.0,13:53:08
38945,51160.0,40.0,0.0,10.0,51170.0,7.0,-5.0,-0.0,10.0,10.0,13:53:08
38946,51160.0,40.0,0.0,0.0,51170.0,12.0,5.0,-0.0,0.0,0.0,13:53:09
38947,51160.0,41.0,1.0,0.0,51170.0,16.0,4.0,-0.0,0.0,0.0,13:53:09
38948,51160.0,41.0,0.0,0.0,51170.0,17.0,1.0,-0.0,0.0,0.0,13:53:10
38949,51160.0,44.0,3.0,0.0,51170.0,17.0,0.0,-0.0,0.0,0.0,13:53:11
38950,51160.0,44.0,0.0,2.0,51170.0,16.0,-1.0,-0.0,2.0,2.0,13:53:11
38951,51160.0,44.0,0.0,6.0,51170.0,13.0,-3.0,-0.0,6.0,6.0,13:53:12
38952,51160.0,44.0,0.0,10.0,51170.0,15.0,2.0,-0.0,10.0,10.0,13:53:12
38953,51160.0,44.0,0.0,2.0,51170.0,14.0,-1.0,-0.0,2.0,2.0,13:53:13
38954,51160.0,44.0,0.0,10.0,51170.0,9.0,-5.0,-0.0,10.0,10.0,13:53:13
38955,51160.0,44.0,0.0,0.0,51170.0,9.0,0.0,-0.0,0.0,0.0,13:53:14
38956,51160.0,43.0,-1.0,2.0,51170.0,8.0,-1.0,2.0,4.0,0.0,13:53:14
38957,51160.0,46.0,3.0,0.0,51170.0,10.0,2.0,-0.0,0.0,0.0,13:53:15
38958,51160.0,46.0,0.0,0.0,51170.0,10.0,0.0,-0.0,0.0,0.0,13:53:15
38959,51160.0,47.0,1.0,0.0,51170.0,15.0,5.0,-0.0,0.0,0.0,13:53:16
38960,51160.0,47.0,0.0,0.0,51170.0,27.0,12.0,-0.0,0.0,0.0,13:53:16
38961,51160.0,43.0,-4.0,0.0,51170.0,28.0,1.0,2.0,2.0,-2.0,13:53:17
38962,51160.0,43.0,0.0,0.0,51170.0,29.0,1.0,-0.0,0.0,0.0,13:53:17
38963,51160.0,44.0,1.0,0.0,51170.0,30.0,1.0,-0.0,0.0,0.0,13:53:18
38964,51160.0,44.0,0.0,0.0,51170.0,30.0,0.0,-0.0,0.0,0.0,13:53:18
38965,51160.0,44.0,0.0,20.0,51170.0,23.0,-7.0,-0.0,20.0,20.0,13:53:19
38966,51160.0,21.0,-23.0,0.0,51170.0,34.0,11.0,50.0,50.0,-50.0,13:53:19
38967,51150.0,23.0,0.0,0.0,51160.0,44.0,0.0,44.0,44.0,-44.0,13:53:20
38968,51150.0,18.0,-5.0,6.0,51160.0,49.0,5.0,-0.0,6.0,6.0,13:53:20
38969,51150.0,17.0,-1.0,6.0,51160.0,46.0,-3.0,2.0,8.0,4.0,13:53:21
38970,51150.0,12.0,-5.0,6.0,51160.0,39.0,-7.0,10.0,16.0,-4.0,13:53:21
38971,51150.0,15.0,3.0,6.0,51160.0,36.0,-3.0,-0.0,6.0,6.0,13:53:22
38972,51150.0,17.0,2.0,6.0,51160.0,33.0,-3.0,-0.0,6.0,6.0,13:53:22
38973,51150.0,25.0,8.0,6.0,51160.0,30.0,-3.0,-0.0,6.0,6.0,13:53:23
38974,51150.0,19.0,-6.0,6.0,51160.0,22.0,-8.0,12.0,18.0,-6.0,13:53:23
38975,51150.0,19.0,0.0,6.0,51160.0,14.0,-8.0,-0.0,6.0,6.0,13:53:24
38976,51150.0,19.0,0.0,6.0,51160.0,11.0,-3.0,-0.0,6.0,6.0,13:53:24
38977,51150.0,20.0,1.0,0.0,51160.0,11.0,0.0,-0.0,0.0,0.0,13:53:25
38978,51150.0,22.0,2.0,0.0,51160.0,11.0,0.0,-0.0,0.0,0.0,13:53:25
38979,51150.0,22.0,0.0,0.0,51160.0,17.0,6.0,-0.0,0.0,0.0,13:53:26
38980,51150.0,19.0,-3.0,0.0,51160.0,17.0,0.0,-0.0,0.0,0.0,13:53:26
38981,51150.0,19.0,0.0,0.0,51160.0,11.0,-6.0,-0.0,0.0,0.0,13:53:28
38982,51150.0,19.0,0.0,0.0,51160.0,11.0,0.0,-0.0,0.0,0.0,13:53:28
38983,51150.0,19.0,0.0,0.0,51160.0,11.0,0.0,2.0,2.0,-2.0,13:53:29
38984,51150.0,18.0,-1.0,0.0,51160.0,4.0,-7.0,4.0,4.0,-4.0,13:53:30
38985,51160.0,6.0,0.0,8.0,51170.0,24.0,0.0,0.0,8.0,8.0,13:53:30
38986,51160.0,2.0,-4.0,0.0,51170.0,28.0,4.0,8.0,8.0,-8.0,13:53:31
38987,51150.0,21.0,0.0,0.0,51160.0,4.0,0.0,6.0,6.0,-6.0,13:53:31
38988,51150.0,23.0,2.0,6.0,51160.0,1.0,-3.0,-0.0,6.0,6.0,13:53:32
38989,51150.0,23.0,0.0,1.0,51170.0,32.0,0.0,1.0,2.0,0.0,13:53:32
38990,51150.0,21.0,-2.0,0.0,51170.0,32.0,0.0,-0.0,0.0,0.0,13:53:33
38991,51160.0,10.0,0.0,0.0,51170.0,42.0,10.0,-0.0,0.0,0.0,13:53:33
38992,51160.0,10.0,0.0,0.0,51170.0,40.0,-2.0,2.0,2.0,-2.0,13:53:34
38993,51160.0,9.0,-1.0,0.0,51170.0,40.0,0.0,2.0,2.0,-2.0,13:53:34
38994,51160.0,8.0,-1.0,0.0,51170.0,41.0,1.0,2.0,2.0,-2.0,13:53:35
38995,51160.0,9.0,1.0,0.0,51170.0,41.0,0.0,-0.0,0.0,0.0,13:53:35
38996,51160.0,8.0,-1.0,0.0,51170.0,41.0,0.0,2.0,2.0,-2.0,13:53:36
38997,51160.0,13.0,5.0,0.0,51170.0,41.0,0.0,-0.0,0.0,0.0,13:53:36
38998,51160.0,12.0,-1.0,0.0,51170.0,40.0,-1.0,2.0,2.0,-2.0,13:53:37
38999,51160.0,12.0,0.0,0.0,51170.0,40.0,0.0,-0.0,0.0,0.0,13:53:37
39000,51160.0,11.0,-1.0,0.0,51170.0,40.0,0.0,2.0,2.0,-2.0,13:53:38
39001,51160.0,11.0,0.0,0.0,51170.0,40.0,0.0,-0.0,0.0,0.0,13:53:38
39002,51160.0,11.0,0.0,4.0,51170.0,38.0,-2.0,-0.0,4.0,4.0,13:53:39
39003,51160.0,13.0,2.0,0.0,51170.0,38.0,0.0,-0.0,0.0,0.0,13:53:40
39004,51160.0,13.0,0.0,0.0,51170.0,38.0,0.0,-0.0,0.0,0.0,13:53:40
39005,51160.0,13.0,0.0,0.0,51170.0,38.0,0.0,-0.0,0.0,0.0,13:53:41
39006,51160.0,5.0,-8.0,0.0,51170.0,38.0,0.0,16.0,16.0,-16.0,13:53:41
39007,51160.0,1.0,-4.0,0.0,51170.0,45.0,7.0,8.0,8.0,-8.0,13:53:42
39008,51150.0,23.0,0.0,0.0,51160.0,9.0,0.0,2.0,2.0,-2.0,13:53:42
39009,51150.0,26.0,3.0,10.0,51160.0,3.0,-6.0,-0.0,10.0,10.0,13:53:43
39010,51150.0,26.0,0.0,6.0,51160.0,4.0,1.0,-0.0,6.0,6.0,13:53:43
39011,51150.0,25.0,-1.0,4.0,51160.0,7.0,3.0,2.0,6.0,2.0,13:53:44
39012,51150.0,23.0,-2.0,0.0,51160.0,18.0,11.0,4.0,4.0,-4.0,13:53:44
39013,51150.0,19.0,-4.0,6.0,51160.0,26.0,8.0,-0.0,6.0,6.0,13:53:45
39014,51150.0,16.0,-3.0,0.0,51160.0,26.0,0.0,4.0,4.0,-4.0,13:53:45
39015,51150.0,15.0,-1.0,0.0,51160.0,26.0,0.0,2.0,2.0,-2.0,13:53:46
39016,51150.0,15.0,0.0,0.0,51160.0,26.0,0.0,-0.0,0.0,0.0,13:53:46
39017,51150.0,14.0,-1.0,0.0,51160.0,36.0,10.0,-0.0,0.0,0.0,13:53:47
39018,51150.0,15.0,1.0,0.0,51160.0,37.0,1.0,-0.0,0.0,0.0,13:53:47
39019,51150.0,14.0,-1.0,0.0,51160.0,38.0,1.0,-0.0,0.0,0.0,13:53:48
39020,51150.0,10.0,-4.0,0.0,51160.0,38.0,0.0,10.0,10.0,-10.0,13:53:48
39021,51150.0,9.0,-1.0,0.0,51160.0,43.0,5.0,2.0,2.0,-2.0,13:53:49
39022,51150.0,8.0,-1.0,0.0,51160.0,43.0,0.0,2.0,2.0,-2.0,13:53:49
39023,51150.0,8.0,0.0,0.0,51160.0,45.0,2.0,-0.0,0.0,0.0,13:53:50
39024,51150.0,8.0,0.0,8.0,51160.0,42.0,-3.0,-0.0,8.0,8.0,13:53:50
39025,51150.0,3.0,-5.0,0.0,51160.0,42.0,0.0,10.0,10.0,-10.0,13:53:51
39026,51140.0,35.0,0.0,0.0,51150.0,2.0,0.0,6.0,6.0,-6.0,13:53:51
39027,51140.0,31.0,-4.0,8.0,51150.0,1.0,-1.0,-0.0,8.0,8.0,13:53:52
39028,51150.0,4.0,0.0,2.0,51160.0,40.0,0.0,0.0,2.0,2.0,13:53:52
39029,51150.0,9.0,5.0,0.0,51160.0,40.0,0.0,-0.0,0.0,0.0,13:53:53
39030,51150.0,9.0,0.0,0.0,51160.0,49.0,9.0,-0.0,0.0,0.0,13:53:53
39031,51150.0,9.0,0.0,0.0,51160.0,54.0,5.0,-0.0,0.0,0.0,13:53:54
39032,51150.0,9.0,0.0,4.0,51160.0,52.0,-2.0,-0.0,4.0,4.0,13:53:55
39033,51150.0,9.0,0.0,0.0,51160.0,52.0,0.0,-0.0,0.0,0.0,13:53:56
39034,51150.0,9.0,0.0,0.0,51160.0,51.0,-1.0,-0.0,0.0,0.0,13:53:57
39035,51150.0,9.0,0.0,8.0,51160.0,47.0,-4.0,-0.0,8.0,8.0,13:53:58
39036,51150.0,14.0,5.0,0.0,51160.0,37.0,-10.0,-0.0,0.0,0.0,13:53:58
39037,51150.0,31.0,17.0,0.0,51160.0,36.0,-1.0,-0.0,0.0,0.0,13:53:59
39038,51150.0,32.0,1.0,4.0,51160.0,34.0,-2.0,-0.0,4.0,4.0,13:53:59
39039,51150.0,22.0,-10.0,16.0,51160.0,20.0,-14.0,-0.0,16.0,16.0,13:54:00
39040,51140.0,21.0,0.0,0.0,51150.0,29.0,0.0,72.0,72.0,-72.0,13:54:00
39041,51130.0,36.0,0.0,0.0,51140.0,1.0,0.0,42.0,42.0,-42.0,13:54:01
39042,51140.0,24.0,0.0,92.0,51150.0,16.0,0.0,0.0,92.0,92.0,13:54:01
39043,51140.0,24.0,0.0,10.0,51150.0,18.0,2.0,2.0,12.0,8.0,13:54:02
39044,51140.0,21.0,-3.0,6.0,51150.0,8.0,-10.0,8.0,14.0,-2.0,13:54:02
39045,51140.0,19.0,-2.0,6.0,51150.0,4.0,-4.0,2.0,8.0,4.0,13:54:03
39046,51140.0,22.0,3.0,0.0,51150.0,5.0,1.0,-0.0,0.0,0.0,13:54:03
39047,51140.0,22.0,0.0,0.0,51150.0,11.0,6.0,-0.0,0.0,0.0,13:54:04
39048,51140.0,21.0,-1.0,0.0,51150.0,16.0,5.0,2.0,2.0,-2.0,13:54:04
39049,51140.0,22.0,1.0,0.0,51150.0,26.0,10.0,-0.0,0.0,0.0,13:54:05
39050,51140.0,21.0,-1.0,0.0,51150.0,26.0,0.0,2.0,2.0,-2.0,13:54:05
39051,51140.0,19.0,-2.0,0.0,51150.0,26.0,0.0,-0.0,0.0,0.0,13:54:06
39052,51150.0,59.0,0.0,54.0,51160.0,22.0,0.0,0.0,54.0,54.0,13:54:06
39053,51150.0,64.0,5.0,0.0,51160.0,41.0,19.0,4.0,4.0,-4.0,13:54:07
39054,51150.0,61.0,-3.0,0.0,51160.0,42.0,1.0,6.0,6.0,-6.0,13:54:07
39055,51150.0,42.0,-19.0,0.0,51160.0,30.0,-12.0,38.0,38.0,-38.0,13:54:08
39056,51140.0,13.0,0.0,0.0,51150.0,1.0,0.0,98.0,98.0,-98.0,13:54:08
39057,51130.0,46.0,0.0,14.0,51150.0,19.0,18.0,14.0,28.0,0.0,13:54:09
39058,51130.0,49.0,3.0,2.0,51150.0,25.0,6.0,-0.0,2.0,2.0,13:54:09
39059,51140.0,8.0,0.0,0.0,51150.0,24.0,-1.0,-0.0,0.0,0.0,13:54:10
39060,51140.0,9.0,1.0,0.0,51150.0,27.0,3.0,2.0,2.0,-2.0,13:54:10
39061,51140.0,9.0,0.0,0.0,51150.0,27.0,0.0,-0.0,0.0,0.0,13:54:11
39062,51140.0,10.0,1.0,2.0,51150.0,26.0,-1.0,-0.0,2.0,2.0,13:54:11
39063,51140.0,11.0,1.0,0.0,51150.0,27.0,1.0,-0.0,0.0,0.0,13:54:12
39064,51140.0,11.0,0.0,4.0,51150.0,25.0,-2.0,-0.0,4.0,4.0,13:54:12
39065,51140.0,11.0,0.0,2.0,51150.0,24.0,-1.0,-0.0,2.0,2.0,13:54:13
39066,51140.0,13.0,2.0,10.0,51150.0,19.0,-5.0,-0.0,10.0,10.0,13:54:13
39067,51140.0,15.0,2.0,0.0,51150.0,15.0,-4.0,-0.0,0.0,0.0,13:54:14
39068,51140.0,8.0,-7.0,0.0,51150.0,15.0,0.0,-0.0,0.0,0.0,13:54:14
39069,51140.0,11.0,3.0,2.0,51150.0,16.0,1.0,-0.0,2.0,2.0,13:54:15
39070,51140.0,16.0,5.0,2.0,51150.0,15.0,-1.0,-0.0,2.0,2.0,13:54:15
39071,51140.0,22.0,6.0,12.0,51150.0,11.0,-4.0,-0.0,12.0,12.0,13:54:16
39072,51140.0,24.0,2.0,2.0,51150.0,15.0,4.0,2.0,4.0,0.0,13:54:16
39073,51140.0,25.0,1.0,0.0,51150.0,16.0,1.0,-0.0,0.0,0.0,13:54:17
39074,51140.0,15.0,-10.0,10.0,51150.0,16.0,0.0,20.0,30.0,-10.0,13:54:17
39075,51140.0,13.0,-2.0,0.0,51150.0,21.0,5.0,-0.0,0.0,0.0,13:54:18
39076,51140.0,13.0,0.0,0.0,51150.0,21.0,0.0,-0.0,0.0,0.0,13:54:18
39077,51140.0,20.0,7.0,26.0,51160.0,33.0,0.0,26.0,52.0,0.0,13:54:19
39078,51140.0,20.0,0.0,2.0,51160.0,41.0,8.0,2.0,4.0,0.0,13:54:19
39079,51140.0,32.0,12.0,0.0,51160.0,29.0,-12.0,-0.0,0.0,0.0,13:54:20
39080,51140.0,38.0,6.0,0.0,51160.0,32.0,3.0,-0.0,0.0,0.0,13:54:20
39081,51140.0,28.0,-10.0,0.0,51160.0,30.0,-2.0,24.0,24.0,-24.0,13:54:21
39082,51140.0,22.0,-6.0,0.0,51150.0,5.0,0.0,4.0,4.0,-4.0,13:54:21
39083,51140.0,26.0,4.0,0.0,51150.0,13.0,8.0,-0.0,0.0,0.0,13:54:22
39084,51140.0,21.0,-5.0,0.0,51150.0,16.0,3.0,-0.0,0.0,0.0,13:54:22
39085,51140.0,20.0,-1.0,0.0,51150.0,23.0,7.0,-0.0,0.0,0.0,13:54:23
39086,51140.0,17.0,-3.0,0.0,51150.0,23.0,0.0,-0.0,0.0,0.0,13:54:23
39087,51140.0,17.0,0.0,2.0,51150.0,22.0,-1.0,-0.0,2.0,2.0,13:54:24
39088,51140.0,26.0,9.0,0.0,51150.0,22.0,0.0,20.0,20.0,-20.0,13:54:24
39089,51140.0,28.0,2.0,0.0,51150.0,19.0,-3.0,-0.0,0.0,0.0,13:54:25
39090,51140.0,28.0,0.0,0.0,51150.0,19.0,0.0,-0.0,0.0,0.0,13:54:26
39091,51140.0,28.0,0.0,0.0,51150.0,19.0,0.0,-0.0,0.0,0.0,13:54:26
39092,51140.0,27.0,-1.0,0.0,51150.0,19.0,0.0,2.0,2.0,-2.0,13:54:27
39093,51150.0,15.0,0.0,38.0,51160.0,39.0,0.0,0.0,38.0,38.0,13:54:27
39094,51150.0,15.0,0.0,0.0,51160.0,38.0,-1.0,2.0,2.0,-2.0,13:54:28
39095,51150.0,24.0,9.0,0.0,51160.0,38.0,0.0,2.0,2.0,-2.0,13:54:28
39096,51150.0,26.0,2.0,0.0,51160.0,38.0,0.0,2.0,2.0,-2.0,13:54:29
39097,51150.0,26.0,0.0,0.0,51160.0,38.0,0.0,2.0,2.0,-2.0,13:54:29
39098,51150.0,28.0,2.0,0.0,51160.0,41.0,3.0,-0.0,0.0,0.0,13:54:30
39099,51150.0,27.0,-1.0,0.0,51160.0,43.0,2.0,2.0,2.0,-2.0,13:54:30
39100,51150.0,26.0,-1.0,2.0,51160.0,43.0,0.0,2.0,4.0,0.0,13:54:31
39101,51150.0,26.0,0.0,0.0,51160.0,48.0,5.0,-0.0,0.0,0.0,13:54:31
39102,51150.0,25.0,-1.0,0.0,51160.0,53.0,5.0,2.0,2.0,-2.0,13:54:32
39103,51150.0,24.0,-1.0,0.0,51160.0,56.0,3.0,2.0,2.0,-2.0,13:54:32
39104,51140.0,30.0,0.0,0.0,51150.0,1.0,0.0,48.0,48.0,-48.0,13:54:33
